RSI(14)_value,RSI(14)_status,"STOCH(9,6)_value","STOCH(9,6)_status",STOCHRSI(14)_value,STOCHRSI(14)_status,"MACD(12,26)_value","MACD(12,26)_status",ATR(14)_value,ATR(14)_status,ADX(14)_value,ADX(14)_status,CCI(14)_value,CCI(14)_status,Highs/Lows(14)_value,Highs/Lows(14)_status,UO_value,UO_status,ROC_value,ROC_status,WilliamsR_value,WilliamsR_status,BullBear(13)_value,BullBear(13)_status,Summary_value,Summary_status,Fiyat,Degisim,Hisse,Tarih,MA5_state,MA5_value,MA10_state,MA10_value,MA20_state,MA20_value,MA50_state,MA50_value,MA100_state,MA100_value,MA200_state,MA200_value,Summary_state,Summary_value
54.110,Neutral,45.884,Neutral,15.057,Oversold,1.543,Buy,3.3429,Less Volatility,32.804,Sell,-61.6116,Sell,0.0000,Neutral,48.637,Sell,-0.347,Sell,-67.005,Sell,0.1560,Buy,Buy (2) ,Sell,57.4,+1.59,VAKKO,2023-03-23,SAT,57.880,SAT,58.005,SAT,57.645,AL,52.306,AL,52.730,AL,36.508,AL,Buy (7)
47.076,Neutral,10.601,Oversold,5.702,Oversold,-0.035,Sell,0.7771,High Volatility,26.649,Sell,-74.2447,Sell,-0.2029,Sell,33.280,Sell,1.271,Buy,-93.151,Oversold,-0.3360,Sell,Buy (1) ,Strong Sell,12.75,-0.23,BOSSA,2023-03-23,SAT,12.796,SAT,13.129,SAT,13.047,SAT,12.903,SAT,13.691,AL,12.433,SAT,Buy (2)
46.272,Neutral,17.496,Oversold,12.592,Oversold,-0.250,Sell,1.0843,Less Volatility,49.958,Sell,-97.1302,Sell,-1.2614,Sell,32.930,Sell,-11.916,Sell,-86.901,Oversold,-1.1600,Sell,Buy (0) ,Strong Sell,32.88,+1.17,VERTU,2023-03-23,AL,32.76,SAT,33.58,SAT,34.15,SAT,33.19,SAT,35.73,AL,30.44,SAT,Buy (3)
40.584,Sell,11.179,Oversold,1.607,Oversold,-1.360,Sell,2.4200,Less Volatility,31.948,Sell,-98.8187,Sell,-2.7500,Sell,29.178,Oversold,-26.498,Sell,-95.659,Oversold,-2.8800,Sell,Buy (0) ,Strong Sell,25.1,-0.87,PCILT,2023-03-23,SAT,25.36,SAT,26.85,SAT,29.10,SAT,29.33,SAT,31.07,AL,23.09,SAT,Buy (2)
43.170,Sell,31.900,Sell,28.156,Sell,-0.590,Sell,0.8836,Less Volatility,27.171,Neutral,-84.2004,Sell,-0.2679,Sell,45.277,Sell,-3.485,Sell,-74.627,Sell,-0.5700,Sell,Buy (0) ,Strong Sell,18.08,+1.01,MAKIM,2023-03-23,AL,17.99,SAT,18.31,SAT,18.61,SAT,19.89,SAT,22.96,SAT,19.07,SAT,Buy (1)
62.643,Buy,43.654,Sell,100.000,Overbought,0.300,Buy,3.5036,High Volatility,21.979,Buy,279.8769,Overbought,5.8821,Buy,58.155,Buy,20.966,Buy,-10.769,Overbought,10.2080,Buy,Buy (7) ,Strong Buy,62.55,+6.20,CRFSA,2023-03-23,AL,57.54,AL,55.41,AL,54.32,AL,56.57,AL,62.15,AL,50.21,AL,Buy (12)
51.158,Neutral,46.100,Neutral,21.203,Oversold,1.216,Buy,4.1214,High Volatility,44.377,Neutral,-12.4108,Neutral,0.0000,Neutral,45.583,Sell,9.238,Buy,-65.291,Sell,-2.8180,Sell,Buy (2) ,Sell,39.26,+0.67,VKING,2023-03-23,SAT,40.508,SAT,41.926,AL,38.017,AL,37.848,AL,28.108,AL,17.240,AL,Buy (7)
55.271,Buy,31.794,Sell,77.559,Overbought,3.110,Buy,9.1571,Less Volatility,15.934,Neutral,62.8895,Buy,0.3429,Buy,40.669,Sell,5.271,Buy,-41.767,Buy,2.0120,Buy,Buy (7) ,Strong Buy,145.1,+5.91,GOLTS,2023-03-23,AL,139.82,AL,139.13,AL,141.02,AL,129.51,AL,127.90,AL,98.52,AL,Buy (12)
51.960,Neutral,46.417,Neutral,7.313,Oversold,2.440,Buy,7.2786,Less Volatility,36.738,Neutral,-54.0931,Sell,0.0000,Neutral,41.087,Sell,1.688,Buy,-64.486,Sell,-0.3100,Sell,Buy (2) ,Sell,198.6,+0.46,CCOLA,2023-03-23,SAT,200.44,SAT,203.01,AL,198.72,AL,191.90,AL,190.63,AL,169.28,AL,Buy (8)
45.259,Neutral,30.378,Sell,4.272,Oversold,-0.480,Sell,1.3357,Less Volatility,26.553,Neutral,-70.7356,Sell,-0.1514,Sell,43.001,Sell,1.922,Buy,-87.234,Oversold,-1.2540,Sell,Buy (1) ,Strong Sell,31.82,+0.13,MEDTR,2023-03-23,SAT,32.75,SAT,32.93,SAT,32.39,SAT,34.20,SAT,36.82,AL,29.96,SAT,Buy (2)
40.344,Sell,20.474,Sell,11.492,Oversold,-1.800,Sell,2.8643,Less Volatility,36.219,Sell,-119.7077,Sell,-3.4964,Sell,28.562,Oversold,-9.007,Sell,-93.600,Oversold,-4.6760,Sell,Buy (0) ,Strong Sell,59.15,+0.17,ESEN,2023-03-23,SAT,59.86,SAT,61.87,SAT,63.86,SAT,65.32,SAT,70.30,AL,54.87,SAT,Buy (2)
40.454,Sell,13.149,Oversold,5.409,Oversold,-2.483,Sell,3.9429,Less Volatility,40.934,Sell,-101.0950,Sell,-4.9536,Sell,33.607,Sell,-9.146,Sell,-90.201,Oversold,-7.8780,Sell,Buy (0) ,Strong Sell,67.0,0.00,ALCTL,2023-03-23,SAT,67.750,SAT,71.890,SAT,73.900,SAT,75.404,SAT,83.436,AL,58.504,SAT,Buy (2)
40.961,Sell,24.629,Sell,0.000,Oversold,-1.434,Sell,2.4500,Less Volatility,32.194,Sell,-115.8789,Sell,-1.4800,Sell,37.444,Sell,-8.070,Sell,-89.227,Oversold,-3.1420,Sell,Buy (0) ,Strong Sell,41.6,+0.82,DOKTA,2023-03-23,SAT,41.908,SAT,43.840,SAT,43.807,SAT,46.784,SAT,53.047,SAT,42.994,SAT,Buy (0)
55.071,Buy,40.761,Sell,13.703,Oversold,0.450,Buy,1.1164,High Volatility,37.599,Buy,-10.7908,Neutral,0.0000,Neutral,46.688,Sell,8.339,Buy,-52.681,Neutral,0.8720,Buy,Buy (5) ,Buy,15.07,-0.92,GRSEL,2023-03-23,SAT,15.07,SAT,15.34,AL,14.42,AL,13.59,SAT,15.59,AL,12.16,AL,Buy (8)
83.534,Overbought,67.127,Buy,100.000,Overbought,1.027,Buy,0.5543,Less Volatility,93.131,Overbought,115.7955,Buy,1.3757,Buy,69.991,Buy,42.857,Buy,-15.810,Overbought,2.9940,Buy,Buy (7) ,Strong Buy,13.6,+3.03,PRZMA,2023-03-23,AL,13.150,AL,12.810,AL,11.278,AL,10.088,AL,8.319,AL,6.142,AL,Buy (12)
53.466,Neutral,34.892,Sell,25.828,Sell,1.240,Buy,3.8357,Less Volatility,54.705,Sell,-72.5863,Sell,-0.6036,Sell,36.637,Sell,3.236,Buy,-69.919,Sell,0.8200,Buy,Buy (3) ,Strong Sell,95.75,+0.58,AGHOL,2023-03-23,AL,95.63,SAT,97.39,AL,94.95,AL,91.46,SAT,95.95,AL,83.06,AL,Buy (8)
50.399,Neutral,25.873,Sell,18.796,Oversold,0.223,Buy,1.4557,Less Volatility,26.537,Neutral,-91.2561,Sell,0.0000,Neutral,36.002,Sell,-4.056,Sell,-78.095,Sell,-0.3640,Sell,Buy (1) ,Strong Sell,26.02,+1.64,SANKO,2023-03-23,SAT,26.048,SAT,26.530,SAT,26.522,AL,25.403,AL,23.799,AL,17.839,neutral,Buy (6)
84.924,Overbought,73.127,Buy,100.000,Overbought,5.113,Buy,3.8093,High Volatility,49.089,Buy,140.6058,Buy,12.8007,Buy,69.249,Buy,73.636,Buy,-4.288,Overbought,19.5220,Buy,Buy (8) ,Strong Buy,57.0,+4.68,KGYO,2023-03-23,AL,51.710,AL,47.577,AL,40.676,AL,36.962,AL,32.271,AL,23.647,AL,Buy (12)
49.699,Neutral,38.492,Sell,38.445,Sell,-0.050,Sell,1.6671,Less Volatility,22.508,Neutral,-26.3980,Neutral,0.0000,Neutral,48.695,Sell,-7.010,Sell,-59.426,Sell,0.7540,Buy,Buy (1) ,Strong Sell,32.1,-0.93,ESCOM,2023-03-23,AL,31.78,AL,32.05,SAT,32.82,AL,31.64,SAT,32.56,AL,27.13,AL,Buy (7)
48.811,Neutral,24.295,Sell,43.640,Sell,-5.300,Sell,27.3643,High Volatility,20.457,Buy,-28.0209,Neutral,0.0000,Neutral,38.533,Sell,-0.743,Sell,-73.462,Sell,5.7920,Buy,Buy (2) ,Strong Sell,521.1,-0.21,CLEBI,2023-03-23,SAT,521.80,AL,517.17,SAT,523.36,SAT,532.43,SAT,598.45,AL,489.72,SAT,Buy (3)
58.629,Buy,50.784,Neutral,27.565,Sell,0.446,Buy,0.7414,Less Volatility,44.718,Neutral,15.5404,Neutral,0.0000,Neutral,47.746,Sell,6.285,Buy,-50.000,Neutral,0.3200,Buy,Buy (4) ,Buy,11.5,+2.68,DAGHL,2023-03-23,SAT,11.550,SAT,11.523,AL,10.926,AL,10.023,AL,10.759,AL,9.927,AL,Buy (10)
51.895,Neutral,57.954,Buy,29.610,Sell,1.170,Buy,2.4457,Less Volatility,22.475,Neutral,23.2714,Neutral,0.0000,Neutral,44.017,Sell,7.248,Buy,-48.634,Neutral,0.0760,Buy,Buy (4) ,Buy,51.5,0.00,AKSUE,2023-03-23,SAT,51.72,SAT,52.22,AL,50.50,AL,48.55,AL,46.32,AL,40.20,AL,Buy (8)
46.850,Neutral,26.279,Sell,39.470,Sell,-0.470,Sell,1.3343,High Volatility,35.130,Sell,-62.8382,Sell,-0.0957,Sell,33.921,Sell,-2.134,Sell,-68.880,Sell,-0.0540,Sell,Buy (0) ,Strong Sell,24.76,+2.48,KFEIN,2023-03-23,AL,24.45,SAT,25.15,SAT,25.30,SAT,25.92,SAT,28.07,SAT,25.37,SAT,Buy (2)
56.125,Buy,52.444,Neutral,100.000,Overbought,1.047,Buy,3.1464,Less Volatility,29.660,Neutral,152.2788,Buy,0.9286,Buy,42.356,Sell,5.008,Buy,-10.000,Overbought,2.2680,Buy,Buy (6) ,Strong Buy,62.65,+5.12,EGPRO,2023-03-23,AL,59.680,AL,60.170,AL,61.068,AL,56.905,AL,58.528,AL,47.443,AL,Buy (12)
57.821,Buy,31.034,Sell,44.499,Sell,1.842,Buy,3.7821,High Volatility,45.148,Neutral,-13.9114,Neutral,0.0000,Neutral,49.096,Neutral,12.340,Buy,-59.387,Sell,0.1520,Buy,Buy (4) ,Buy,52.8,+10.00,DURDO,2023-03-23,AL,50.880,SAT,52.850,AL,50.969,AL,45.463,AL,42.491,AL,35.751,AL,Buy (11)
43.394,Sell,14.618,Oversold,0.483,Oversold,-0.500,Sell,7.2036,Less Volatility,33.135,Sell,-115.0217,Sell,-6.1250,Sell,30.453,Sell,-28.023,Sell,-94.719,Oversold,-8.4340,Sell,Buy (0) ,Strong Sell,61.6,-2.22,RODRG,2023-03-23,SAT,63.060,SAT,66.960,SAT,72.208,SAT,63.422,AL,46.508,AL,36.566,SAT,Buy (4)
47.501,Neutral,31.355,Sell,49.095,Neutral,-0.610,Sell,1.4657,Less Volatility,24.502,Sell,-16.5275,Neutral,0.0000,Neutral,38.836,Sell,0.970,Buy,-71.958,Sell,-0.3840,Sell,Buy (1) ,Strong Sell,37.54,+0.70,BMSTL,2023-03-23,AL,37.32,SAT,37.76,SAT,37.62,SAT,39.46,AL,36.09,AL,28.32,neutral,Buy (6)
51.650,Neutral,51.697,Neutral,9.616,Oversold,0.140,Buy,0.7250,Less Volatility,34.731,Neutral,-50.5698,Sell,0.0000,Neutral,56.131,Buy,4.540,Buy,-55.714,Sell,-0.1840,Sell,Buy (3) ,Neutral,17.71,+0.34,ANSGR,2023-03-23,SAT,17.948,SAT,18.090,AL,17.684,AL,17.528,AL,16.205,AL,11.842,AL,Buy (7)
50.337,Neutral,23.213,Sell,8.651,Oversold,0.420,Buy,5.4857,Less Volatility,36.679,Buy,-75.7206,Sell,-2.0286,Sell,44.063,Sell,1.011,Buy,-83.908,Oversold,0.0740,Buy,Buy (4) ,Neutral,139.9,+0.72,ECZYT,2023-03-23,SAT,140.44,SAT,142.92,SAT,141.08,AL,138.20,AL,136.33,AL,104.41,neutral,Buy (6)
38.702,Sell,29.078,Sell,0.000,Oversold,-1.350,Sell,2.2707,Less Volatility,20.785,Sell,-213.7843,Oversold,-2.5593,Sell,21.725,Oversold,-6.854,Sell,-96.478,Oversold,-4.4360,Sell,Buy (0) ,Strong Sell,46.4,-2.36,DAPGM,2023-03-23,SAT,48.42,SAT,49.40,SAT,50.29,SAT,52.66,SAT,60.24,SAT,49.11,SAT,Buy (0)
42.593,Sell,31.597,Sell,15.425,Oversold,-0.480,Sell,0.8764,Less Volatility,31.577,Sell,-102.6208,Sell,-0.3493,Sell,37.377,Sell,-1.740,Sell,-74.101,Sell,-0.7620,Sell,Buy (0)  ,Strong Sell,16.92,+0.36,OBASE,2023-03-23,SAT,16.97,SAT,17.46,SAT,17.58,SAT,18.56,SAT,22.06,AL,16.24,SAT,Buy (1)
70.500,Buy,53.316,Neutral,53.774,Neutral,5.170,Buy,3.0786,High Volatility,80.265,Overbought,172.7289,Buy,7.9143,Buy,66.600,Buy,9.509,Buy,-4.188,Overbought,8.9480,Buy,Buy (7) ,Strong Buy,139.9,+7.78,INVES,2023-03-23,AL,131.94,AL,132.44,AL,130.06,AL,115.96,AL,96.11,AL,68.82,AL,Buy (12)
48.956,Neutral,25.076,Sell,8.429,Oversold,0.025,Buy,1.9707,Less Volatility,29.162,Buy,-78.1310,Sell,-0.9279,Sell,41.722,Sell,-11.642,Sell,-82.181,Oversold,-0.4560,Sell,Buy (2) ,Strong Sell,19.13,+0.63,RAYSG,2023-03-23,SAT,19.086,SAT,19.671,SAT,19.927,AL,18.694,SAT,19.297,AL,16.084,SAT,Buy (4)
47.092,Neutral,23.897,Sell,16.860,Oversold,-0.660,Sell,4.1500,Less Volatility,40.440,Sell,-97.6116,Sell,-0.7821,Sell,38.579,Sell,-5.360,Sell,-78.800,Sell,-2.2200,Sell,Buy (0) ,Strong Sell,59.2,+1.37,PETUN,2023-03-23,AL,58.77,SAT,60.63,SAT,60.99,SAT,60.85,AL,57.86,AL,44.15,SAT,Buy (5)
45.260,Neutral,38.064,Sell,33.342,Sell,-0.237,Sell,0.6621,Less Volatility,32.803,Sell,-101.3582,Sell,-0.1636,Sell,49.589,Neutral,-9.042,Sell,-64.609,Sell,-1.2000,Sell,Buy (0) ,Strong Sell,11.87,+2.77,OZRDN,2023-03-23,AL,11.846,SAT,12.032,SAT,12.412,SAT,12.460,SAT,14.337,SAT,15.602,SAT,Buy (2)
42.996,Sell,18.438,Oversold,17.762,Oversold,-0.390,Sell,0.6200,Less Volatility,25.346,Buy,-94.5682,Sell,-0.3793,Sell,32.273,Sell,0.097,Buy,-87.654,Oversold,-0.3660,Sell,Buy (2) ,Strong Sell,10.37,+2.17,TDGYO,2023-03-23,SAT,10.37,SAT,10.67,SAT,10.73,SAT,11.61,SAT,12.00,AL,10.12,SAT,Buy (1)
47.138,Neutral,41.794,Sell,49.297,Neutral,-0.760,Sell,2.0186,Less Volatility,29.013,Sell,-39.9472,Neutral,0.0000,Neutral,50.518,Neutral,3.781,Buy,-61.132,Sell,-0.6340,Sell,Buy (1) ,Sell,45.48,+2.25,SUWEN,2023-03-23,SAT,45.72,SAT,45.97,AL,45.03,SAT,48.21,SAT,56.75,AL,42.33,SAT,Buy (5)
39.242,Sell,22.272,Sell,17.606,Oversold,-4.700,Sell,5.2857,Less Volatility,44.942,Sell,-90.2568,Sell,-4.9143,Sell,37.355,Sell,-7.537,Sell,-83.036,Oversold,-8.7600,Sell,Buy (0) ,Strong Sell,150.9,-0.07,ASUZU,2023-03-23,SAT,151.74,SAT,154.60,SAT,160.18,SAT,166.18,SAT,195.61,SAT,205.03,SAT,Buy (0)
51.512,Neutral,36.576,Sell,88.718,Overbought,-1.060,Sell,1.6743,Less Volatility,20.766,Buy,55.5783,Buy,0.7157,Buy,55.630,Buy,0.060,Buy,-41.160,Buy,2.6340,Buy,Buy (7) ,Strong Buy,33.58,+0.12,MERCN,2023-03-23,AL,31.70,AL,31.18,AL,32.80,SAT,35.14,SAT,35.33,AL,27.36,AL,Buy (9)
49.265,Neutral,26.327,Sell,44.649,Sell,0.190,Buy,2.2286,Less Volatility,32.879,Buy,-74.4044,Sell,-0.4321,Sell,41.572,Sell,-6.724,Sell,-65.663,Sell,-1.5580,Sell,Buy (2) ,Strong Sell,54.1,+1.88,BRISA,2023-03-23,AL,53.00,SAT,54.75,SAT,55.88,AL,52.64,AL,52.86,AL,45.69,AL,Buy (8)
61.006,Buy,70.571,Buy,100.000,Overbought,0.700,Buy,1.7829,High Volatility,30.792,Buy,182.6389,Buy,1.6743,Buy,68.052,Buy,17.538,Buy,-13.429,Overbought,3.5660,Buy,Buy (9) ,Strong Buy,30.46,+3.32,TMPOL,2023-03-23,AL,29.45,AL,28.62,AL,27.57,AL,27.21,AL,28.70,AL,23.90,AL,Buy (12)
38.561,Sell,25.507,Sell,0.000,Oversold,-0.038,Sell,0.2414,Less Volatility,44.646,Sell,-130.9586,Sell,-0.3571,Sell,50.027,Neutral,-12.970,Sell,-88.696,Oversold,-0.6300,Sell,Buy (0) ,Strong Sell,4.64,-1.49,ATAGY,2023-03-23,SAT,4.746,SAT,5.006,SAT,5.095,SAT,4.838,SAT,4.651,AL,3.608,SAT,Buy (3)
54.989,Neutral,76.450,Buy,74.642,Buy,1.500,Buy,5.0714,Less Volatility,28.778,Buy,103.8366,Buy,3.0714,Buy,52.735,Buy,6.766,Buy,-23.896,Buy,10.0260,Buy,Buy (10) ,Strong Buy,107.0,-2.64,LIDER,2023-03-23,SAT,108.58,AL,102.86,AL,103.04,AL,102.74,AL,84.83,AL,56.17,AL,Buy (11)
45.002,Neutral,18.387,Oversold,6.323,Oversold,-0.028,Sell,0.1743,Less Volatility,31.968,Buy,-105.0295,Sell,-0.0886,Sell,45.955,Sell,-3.704,Sell,-87.931,Oversold,-0.2000,Sell,Buy (1) ,Strong Sell,3.35,-0.30,IDGYO,2023-03-23,SAT,3.410,SAT,3.498,SAT,3.526,SAT,3.482,SAT,3.686,AL,2.917,SAT,Buy (2)
52.482,Neutral,32.078,Sell,29.689,Sell,0.141,Buy,2.2529,High Volatility,42.457,Buy,8.6169,Neutral,0.0000,Neutral,42.664,Sell,5.886,Buy,-69.034,Sell,0.9760,Buy,Buy (4) ,Neutral,34.54,-1.09,MERIT,2023-03-23,AL,34.156,AL,34.516,AL,34.019,AL,33.685,SAT,35.902,AL,33.495,AL,Buy (11)
43.714,Sell,31.040,Sell,48.111,Neutral,-0.900,Sell,1.2829,High Volatility,37.116,Sell,-65.2361,Sell,-0.6600,Sell,44.282,Sell,-7.583,Sell,-77.561,Sell,-0.4840,Sell,Buy (0) ,Strong Sell,20.72,-5.30,ENSRI,2023-03-23,SAT,20.83,SAT,21.32,SAT,22.06,SAT,23.67,SAT,26.51,SAT,21.83,SAT,Buy (0)
41.432,Sell,19.714,Oversold,16.023,Oversold,-0.652,Sell,0.9457,Less Volatility,44.936,Sell,-81.4351,Sell,-0.8143,Sell,45.391,Sell,-4.986,Sell,-83.688,Oversold,-1.2000,Sell,Buy (0) ,Strong Sell,20.18,-0.59,KRTEK,2023-03-23,SAT,20.206,SAT,20.883,SAT,21.413,SAT,22.206,SAT,25.402,SAT,23.649,SAT,Buy (0)
45.120,Neutral,24.638,Sell,5.596,Oversold,-0.250,Sell,0.9814,Less Volatility,31.836,Sell,-73.9095,Sell,-0.1450,Sell,47.315,Sell,0.704,Buy,-78.804,Sell,-0.6040,Sell,Buy (1) ,Strong Sell,20.04,+0.20,ARZUM,2023-03-23,SAT,20.12,SAT,20.55,SAT,20.50,SAT,20.93,SAT,23.14,SAT,20.32,SAT,Buy (0)
44.641,Sell,30.693,Sell,47.874,Neutral,-0.360,Sell,0.6629,Less Volatility,31.058,Sell,-50.6780,Sell,-0.0843,Sell,41.887,Sell,-3.681,Sell,-75.458,Sell,-0.1460,Sell,Buy (0) ,Strong Sell,15.69,-0.51,RNPOL,2023-03-23,SAT,15.72,SAT,15.73,SAT,16.16,SAT,16.74,SAT,19.11,SAT,16.53,SAT,Buy (1)
46.506,Neutral,20.354,Sell,44.411,Sell,-0.374,Sell,0.8250,High Volatility,30.943,Buy,-58.0285,Sell,-0.0557,Sell,37.557,Sell,-1.459,Sell,-68.437,Sell,-0.3900,Sell,Buy (1) ,Strong Sell,16.88,+3.37,SANFM,2023-03-23,AL,16.398,SAT,16.941,SAT,17.241,SAT,17.677,SAT,17.782,AL,16.263,SAT,Buy (5)
56.139,Buy,31.900,Sell,75.958,Overbought,5.500,Buy,11.2214,Less Volatility,24.200,Neutral,26.7640,Neutral,0.0000,Neutral,35.571,Sell,1.107,Buy,-45.833,Neutral,1.1080,Buy,Buy (4) ,Buy,155.4,+7.62,NUHCM,2023-03-23,AL,147.12,AL,149.79,AL,153.30,AL,129.72,AL,116.20,AL,92.63,AL,Buy (12)
100,Overbought,0.000,Oversold,0.000,Oversold,3.930,Buy,1.2379,High Volatility,51.105,Buy,127.5113,Buy,11.3957,Buy,100.000,Overbought,0.000,Neutral,0.000,Overbought,17.2440,Buy,Buy (5) ,Buy,17.33,+9.96,AKFYE,2023-03-23,AL,14.46,AL,8.31,AL,4.15,AL,1.66,AL,0.83,AL,0.42,AL,Buy (12)
46.969,Neutral,26.216,Sell,76.853,Overbought,-1.659,Sell,2.0743,Less Volatility,33.297,Neutral,-30.1371,Neutral,0.0000,Neutral,48.759,Sell,-7.692,Sell,-50.261,Neutral,-0.3180,Sell,Buy (0) ,Sell,31.2,+9.94,IDEAS,2023-03-23,AL,28.200,AL,30.348,SAT,32.932,SAT,33.820,SAT,37.608,AL,30.384,SAT,Buy (5)
32.399,Sell,35.916,Sell,0.000,Oversold,-0.861,Sell,1.0821,Less Volatility,46.533,Sell,-178.2089,Sell,-2.5921,Sell,38.406,Sell,-16.667,Sell,-99.613,Oversold,-3.9320,Sell,Buy (0) ,Strong Sell,17.38,-3.82,SEKUR,2023-03-23,SAT,18.968,SAT,19.842,SAT,20.549,SAT,21.452,SAT,24.670,SAT,20.977,SAT,Buy (0)
56.073,Buy,38.873,Sell,25.225,Sell,0.216,Buy,0.5607,Less Volatility,65.340,Buy,-13.6948,Neutral,0.0000,Neutral,49.609,Neutral,9.300,Buy,-56.637,Sell,-0.0820,Sell,Buy (4) ,Neutral,10.92,+0.83,GLBMD,2023-03-23,SAT,11.034,SAT,11.107,AL,10.533,AL,10.350,SAT,11.304,AL,10.196,AL,Buy (8)
34.436,Sell,19.192,Oversold,8.749,Oversold,-1.081,Sell,0.7557,Less Volatility,40.190,Sell,-128.5638,Sell,-1.2129,Sell,23.947,Oversold,-8.090,Sell,-92.941,Oversold,-2.0520,Sell,Buy (0) ,Strong Sell,22.0,+0.09,LKMNH,2023-03-23,SAT,22.240,SAT,23.042,SAT,23.865,SAT,25.728,SAT,26.901,SAT,22.554,SAT,Buy (0)
49.773,Neutral,50.390,Neutral,6.939,Oversold,0.065,Buy,0.3771,Less Volatility,40.430,Sell,-123.0225,Sell,-0.0386,Sell,53.309,Buy,-12.589,Sell,-69.159,Sell,-0.2520,Sell,Buy (2) ,Strong Sell,6.11,+0.66,SELGD,2023-03-23,SAT,6.212,SAT,6.237,SAT,6.288,AL,5.877,SAT,6.352,AL,5.903,SAT,Buy (4)
45.780,Neutral,25.115,Sell,8.959,Oversold,-1.720,Sell,8.9929,Less Volatility,29.465,Sell,-108.2477,Sell,-5.2714,Sell,37.200,Sell,-9.701,Sell,-86.908,Oversold,-6.9320,Sell,Buy (0) ,Strong Sell,138.7,-0.14,NATEN,2023-03-23,SAT,139.90,SAT,143.44,SAT,146.22,SAT,144.17,SAT,160.41,AL,118.39,SAT,Buy (2)
44.321,Sell,33.025,Sell,56.797,Buy,-3.530,Sell,5.1714,Less Volatility,33.329,Sell,-79.7756,Sell,0.0000,Neutral,48.959,Sell,-2.830,Sell,-62.346,Sell,-6.9540,Sell,Buy (1) ,Strong Sell,133.7,+0.60,ERBOS,2023-03-23,AL,132.92,SAT,134.51,SAT,138.63,SAT,144.52,SAT,157.88,SAT,140.49,SAT,Buy (2)
43.586,Sell,28.225,Sell,9.780,Oversold,-0.435,Sell,0.9429,High Volatility,21.821,Sell,-121.9866,Sell,-0.3093,Sell,39.536,Sell,-1.878,Sell,-80.495,Oversold,-1.1900,Sell,Buy (0) ,Strong Sell,15.22,-1.04,DESPC,2023-03-23,SAT,15.272,SAT,15.765,SAT,15.828,SAT,16.815,SAT,18.084,AL,15.091,SAT,Buy (1)
51.656,Neutral,30.046,Sell,57.629,Buy,-0.170,Sell,1.6014,Less Volatility,34.128,Buy,3.6313,Neutral,0.0000,Neutral,40.052,Sell,1.421,Buy,-51.781,Neutral,1.3580,Buy,Buy (4) ,Buy,27.0,+2.27,TUREX,2023-03-23,AL,25.67,AL,26.83,SAT,27.30,AL,26.54,AL,24.10,AL,18.16,AL,Buy (11)
36.125,Sell,15.752,Oversold,0.000,Oversold,-14.490,Sell,22.1786,Less Volatility,41.283,Sell,-89.5111,Sell,-37.1286,Sell,46.396,Sell,-14.305,Sell,-95.530,Oversold,-51.0820,Sell,Buy (0) ,Strong Sell,506.5,-0.69,TTRAK,2023-03-23,SAT,515.32,SAT,527.98,SAT,559.67,SAT,552.45,SAT,529.50,AL,392.67,SAT,Buy (3)
43.918,Sell,28.063,Sell,47.141,Neutral,-1.156,Sell,1.7036,Less Volatility,38.627,Sell,-67.7385,Sell,-0.6921,Sell,42.888,Sell,-4.008,Sell,-69.161,Sell,-1.9960,Sell,Buy (0) ,Strong Sell,47.64,+1.36,KUTPO,2023-03-23,AL,47.120,SAT,48.258,SAT,49.964,SAT,50.966,SAT,56.254,SAT,50.259,SAT,Buy (2)
51.331,Neutral,36.569,Sell,78.123,Overbought,-1.160,Sell,3.3571,Less Volatility,23.008,Neutral,1.8970,Neutral,0.0000,Neutral,41.242,Sell,-1.332,Sell,-43.333,Buy,3.0820,Buy,Buy (2) ,Sell,110.9,+1.74,VERUS,2023-03-23,AL,108.48,AL,109.22,AL,111.03,SAT,112.01,AL,110.91,AL,88.62,AL,Buy (11)
39.237,Sell,28.057,Sell,35.243,Sell,-0.521,Sell,0.6829,Less Volatility,41.994,Sell,-100.5772,Sell,-0.3193,Sell,34.722,Sell,-7.189,Sell,-72.157,Sell,-1.0400,Sell,Buy (0) ,Strong Sell,14.45,+1.05,DGATE,2023-03-23,AL,14.328,SAT,14.703,SAT,15.218,SAT,16.012,SAT,17.618,SAT,14.801,SAT,Buy (2)
41.953,Sell,21.871,Sell,0.000,Oversold,-0.290,Sell,2.7143,Less Volatility,45.195,Sell,-113.2416,Sell,-3.2714,Sell,37.119,Sell,-1.953,Sell,-90.717,Oversold,-4.2740,Sell,Buy (0) ,Strong Sell,52.8,-1.03,TLMAN,2023-03-23,SAT,53.55,SAT,56.82,SAT,56.01,SAT,54.90,SAT,58.84,AL,47.39,SAT,Buy (2)
40.603,Sell,22.855,Sell,35.457,Sell,-2.550,Sell,2.6964,Less Volatility,24.262,Neutral,-76.5696,Sell,-2.1000,Sell,30.587,Sell,-5.256,Sell,-75.527,Sell,-2.6980,Sell,Buy (0) ,Strong Sell,71.2,+1.64,KARTN,2023-03-23,AL,70.56,SAT,72.98,SAT,75.34,SAT,78.87,SAT,88.10,SAT,81.57,SAT,Buy (2)
